is_ood,true_label,true_class_name,k1_pred,k1_confidence,k1_action,k1_correct,scan2_pred,scan2_confidence,scan2_correct,scan2_high_conf_correct,scan3_pred,scan3_confidence,scan3_correct,scan3_high_conf_correct,agreement_pred,agreement_confidence,agreement_action,agreement_correct,scans_agreed
False,25,sofa,14,0.42249688506126404,Ask for help,False,19,0.6471775770187378,False,False,29,0.37298280000686646,False,False,,0.0,Ask for help,False,False
False,30,toilet,30,0.6274874806404114,Ask for help,True,30,0.7734986543655396,True,False,30,0.7478181719779968,True,False,30.0,0.7162681023279825,Ask for help,True,True
False,26,stairs,26,0.6257101893424988,Ask for help,True,26,0.8265811800956726,True,False,26,0.5672910809516907,True,False,26.0,0.673194150129954,Ask for help,True,True
False,27,stool,21,0.35025113821029663,Ask for help,False,21,0.8408964276313782,False,False,15,0.6182671785354614,False,False,21.0,0.5955737829208374,Ask for help,False,True
False,5,car,22,0.36637723445892334,Ask for help,False,22,0.33473891019821167,False,False,29,0.5794200897216797,False,False,22.0,0.3505580723285675,Ask for help,False,True
False,17,monitor,19,0.7934154272079468,Re-scan,False,28,0.5452763438224792,False,False,28,0.4784240126609802,False,False,28.0,0.5118501782417297,Ask for help,False,True
False,14,guitar,14,0.46126431226730347,Ask for help,True,8,0.468905508518219,False,False,8,0.5033994913101196,False,False,8.0,0.4861524999141693,Ask for help,False,True
False,2,bed,30,0.3472887873649597,Ask for help,False,26,0.20809169113636017,False,False,19,0.2730218768119812,False,False,,0.0,Ask for help,False,False
False,8,curtain,8,0.4227253496646881,Ask for help,True,21,0.7179750204086304,False,False,8,0.3913955092430115,True,False,8.0,0.4070604294538498,Ask for help,True,True
False,1,bathtub,8,0.5421552658081055,Ask for help,False,2,0.5560960173606873,False,False,2,0.49630364775657654,False,False,2.0,0.5261998325586319,Ask for help,False,True
False,23,range_hood,6,0.733335018157959,Ask for help,False,6,0.3999108374118805,False,False,21,0.33655431866645813,False,False,6.0,0.5666229277849197,Ask for help,False,True
False,2,bed,2,0.3516142666339874,Ask for help,True,28,0.5053381323814392,False,False,28,0.5099214315414429,False,False,28.0,0.507629781961441,Ask for help,False,True
False,20,piano,19,0.6279703974723816,Ask for help,False,28,0.2527974843978882,False,False,19,0.6599351167678833,False,False,19.0,0.6439527571201324,Ask for help,False,True
False,24,sink,29,0.5062588453292847,Ask for help,False,29,0.5535269975662231,False,False,22,0.37254470586776733,False,False,29.0,0.5298929214477539,Ask for help,False,True
False,32,vase,15,0.36614152789115906,Ask for help,False,15,0.823466420173645,False,False,21,0.5766361355781555,False,False,15.0,0.594803974032402,Ask for help,False,True
False,28,table,14,0.3268584609031677,Ask for help,False,8,0.26870501041412354,False,False,8,0.2386557161808014,False,False,8.0,0.25368036329746246,Ask for help,False,True
False,16,mantel,8,0.38090744614601135,Ask for help,False,15,0.7055720090866089,False,False,28,0.5685498118400574,False,False,,0.0,Ask for help,False,False
False,30,toilet,8,0.8054820895195007,Re-scan,False,19,0.7635204195976257,False,False,28,0.4991297721862793,False,False,,0.0,Ask for help,False,False
False,17,monitor,29,0.6421045064926147,Ask for help,False,19,0.36083826422691345,False,False,28,0.8565560579299927,False,False,,0.0,Ask for help,False,False
False,13,glass_box,28,0.4184724688529968,Ask for help,False,15,0.4271892011165619,False,False,15,0.5078448057174683,False,False,15.0,0.4675170034170151,Ask for help,False,True
False,33,wardrobe,22,0.6152980923652649,Ask for help,False,8,0.3639619052410126,False,False,8,0.3555993437767029,False,False,8.0,0.3597806245088577,Ask for help,False,True
False,23,range_hood,19,0.2942197918891907,Ask for help,False,21,0.510581374168396,False,False,28,0.4545218050479889,False,False,,0.0,Ask for help,False,False
False,18,night_stand,29,0.35238566994667053,Ask for help,False,29,0.4644393026828766,False,False,30,0.2895740568637848,False,False,29.0,0.40841248631477356,Ask for help,False,True
False,13,glass_box,28,0.3461061418056488,Ask for help,False,34,0.21799242496490479,False,False,29,0.838086724281311,False,False,,0.0,Ask for help,False,False
False,18,night_stand,8,0.3053325414657593,Ask for help,False,29,0.505003809928894,False,False,28,0.40612873435020447,False,False,,0.0,Ask for help,False,False
False,21,plant,19,0.7823493480682373,Re-scan,False,21,0.47445377707481384,True,False,21,0.22626304626464844,True,False,21.0,0.35035841166973114,Ask for help,True,True
False,16,mantel,8,0.38428738713264465,Ask for help,False,15,0.29054754972457886,False,False,15,0.5449721217155457,False,False,15.0,0.41775983572006226,Ask for help,False,True
False,0,airplane,0,0.9122195243835449,Grasp,True,0,0.9850847125053406,True,True,8,0.3588833212852478,False,False,0.0,0.9486521184444427,Grasp,True,True
False,1,bathtub,28,0.4941589832305908,Ask for help,False,29,0.5871769189834595,False,False,9,0.3093900978565216,False,False,,0.0,Ask for help,False,False
False,34,xbox,28,0.42306041717529297,Ask for help,False,28,0.6943864822387695,False,False,21,0.3431006371974945,False,False,28.0,0.5587234497070312,Ask for help,False,True
False,9,desk,29,0.30849215388298035,Ask for help,False,22,0.2501917779445648,False,False,14,0.3175268769264221,False,False,,0.0,Ask for help,False,False
False,2,bed,22,0.24964380264282227,Ask for help,False,8,0.6150214672088623,False,False,0,0.6206375956535339,False,False,,0.0,Ask for help,False,False
False,0,airplane,0,0.42176857590675354,Ask for help,True,8,0.6371141672134399,False,False,8,0.49471354484558105,False,False,8.0,0.5659138560295105,Ask for help,False,True
False,20,piano,27,0.4641268253326416,Ask for help,False,27,0.4312137961387634,False,False,27,0.5001245737075806,False,False,27.0,0.46515506505966187,Ask for help,False,True
False,5,car,3,0.6261116862297058,Ask for help,False,28,0.6610031127929688,False,False,19,0.6156876683235168,False,False,,0.0,Ask for help,False,False
False,6,chair,28,0.5786102414131165,Ask for help,False,6,0.7217746376991272,True,False,6,0.5194509029388428,True,False,6.0,0.620612770318985,Ask for help,True,True
False,17,monitor,8,0.5493448376655579,Ask for help,False,0,0.5096498727798462,False,False,28,0.3359702229499817,False,False,,0.0,Ask for help,False,False
False,0,airplane,0,0.544735312461853,Ask for help,True,8,0.6091969013214111,False,False,0,0.7230162024497986,True,False,0.0,0.6338757574558258,Ask for help,True,True
False,30,toilet,21,0.2797139286994934,Ask for help,False,28,0.9789536595344543,False,False,8,0.2845434546470642,False,False,,0.0,Ask for help,False,False
False,13,glass_box,26,0.4166530966758728,Ask for help,False,2,0.401013046503067,False,False,2,0.396768718957901,False,False,2.0,0.398890882730484,Ask for help,False,True
False,28,table,8,0.3828151822090149,Ask for help,False,8,0.5802205801010132,False,False,8,0.26379823684692383,False,False,8.0,0.40894466638565063,Ask for help,False,True
False,13,glass_box,10,0.34306448698043823,Ask for help,False,29,0.5873110294342041,False,False,8,0.26085078716278076,False,False,,0.0,Ask for help,False,False
False,8,curtain,8,0.46414199471473694,Ask for help,True,26,0.41451597213745117,False,False,14,0.6952987909317017,False,False,,0.0,Ask for help,False,False
False,21,plant,7,0.4595945477485657,Ask for help,False,28,0.3070949912071228,False,False,27,0.7382143139839172,False,False,,0.0,Ask for help,False,False
False,18,night_stand,6,0.41666316986083984,Ask for help,False,28,0.9627875089645386,False,False,28,0.6023576259613037,False,False,28.0,0.7825725674629211,Re-scan,False,True
False,10,door,8,0.3955616354942322,Ask for help,False,21,0.49374470114707947,False,False,8,0.32756727933883667,False,False,8.0,0.3615644574165344,Ask for help,False,True
False,32,vase,28,0.6431852579116821,Ask for help,False,29,0.4726622998714447,False,False,28,0.677323043346405,False,False,28.0,0.6602541506290436,Ask for help,False,True
False,9,desk,28,0.8333956599235535,Re-scan,False,0,0.39602580666542053,False,False,19,0.5926154851913452,False,False,,0.0,Ask for help,False,False
False,13,glass_box,29,0.53033047914505,Ask for help,False,19,0.34241944551467896,False,False,19,0.5727999210357666,False,False,19.0,0.4576096832752228,Ask for help,False,True
False,13,glass_box,8,0.522919774055481,Ask for help,False,28,0.48116248846054077,False,False,28,0.9146221876144409,False,False,28.0,0.6978923380374908,Ask for help,False,True
False,18,night_stand,28,0.9849525690078735,Grasp,False,28,0.8038830757141113,False,False,28,0.9420512914657593,False,False,28.0,0.9102956453959147,Grasp,False,True
False,13,glass_box,28,0.3004685044288635,Ask for help,False,8,0.3502097725868225,False,False,21,0.4435536861419678,False,False,,0.0,Ask for help,False,False
False,18,night_stand,8,0.3968401253223419,Ask for help,False,28,0.5796811580657959,False,False,8,0.45738595724105835,False,False,8.0,0.42711304128170013,Ask for help,False,True
False,20,piano,29,0.4041591286659241,Ask for help,False,26,0.2600492835044861,False,False,26,0.373441606760025,False,False,26.0,0.31674544513225555,Ask for help,False,True
False,16,mantel,8,0.43844494223594666,Ask for help,False,16,0.4164353311061859,True,False,15,0.8846238255500793,False,False,,0.0,Ask for help,False,False
False,27,stool,29,0.43400993943214417,Ask for help,False,6,0.29513221979141235,False,False,22,0.3917836546897888,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,8,0.6680281162261963,Ask for help,False,8,0.3735230565071106,False,False,8,0.3232532739639282,False,False,8.0,0.45493481556574505,Ask for help,False,True
False,0,airplane,0,0.7255783081054688,Ask for help,True,0,0.6047794818878174,True,False,8,0.46134060621261597,False,False,0.0,0.6651788949966431,Ask for help,True,True
False,16,mantel,3,0.5761033892631531,Ask for help,False,28,0.49464941024780273,False,False,15,0.39058035612106323,False,False,,0.0,Ask for help,False,False
False,32,vase,15,0.3662866950035095,Ask for help,False,21,0.2877879738807678,False,False,15,0.35074448585510254,False,False,15.0,0.35851559042930603,Ask for help,False,True
False,14,guitar,22,0.4243443012237549,Ask for help,False,14,0.6421058773994446,True,False,22,0.5317152738571167,False,False,22.0,0.4780297875404358,Ask for help,False,True
False,14,guitar,8,0.9272163510322571,Grasp,False,8,0.7824563980102539,False,False,22,0.5864963531494141,False,False,8.0,0.8548363745212555,Re-scan,False,True
False,28,table,29,0.6176384687423706,Ask for help,False,22,0.2763447165489197,False,False,28,0.5601191520690918,True,False,,0.0,Ask for help,False,False
False,23,range_hood,15,0.37966033816337585,Ask for help,False,27,0.5414001941680908,False,False,26,0.267135888338089,False,False,,0.0,Ask for help,False,False
False,5,car,2,0.23024213314056396,Ask for help,False,29,0.963598370552063,False,False,19,0.7966034412384033,False,False,,0.0,Ask for help,False,False
False,29,tent,22,0.4305139482021332,Ask for help,False,29,0.6546255946159363,True,False,22,0.5678743124008179,False,False,22.0,0.4991941303014755,Ask for help,False,True
False,23,range_hood,28,0.3035455346107483,Ask for help,False,28,0.9033883810043335,False,False,15,0.39262858033180237,False,False,28.0,0.6034669578075409,Ask for help,False,True
False,14,guitar,14,0.8630058169364929,Re-scan,True,14,0.4689928889274597,True,False,8,0.5451822280883789,False,False,14.0,0.6659993529319763,Ask for help,True,True
False,30,toilet,19,0.5491794347763062,Ask for help,False,21,0.40207457542419434,False,False,26,0.27529236674308777,False,False,,0.0,Ask for help,False,False
False,20,piano,6,0.20812448859214783,Ask for help,False,21,0.3547818958759308,False,False,21,0.7283382415771484,False,False,21.0,0.5415600687265396,Ask for help,False,True
False,30,toilet,26,0.7353674173355103,Ask for help,False,28,0.33165687322616577,False,False,26,0.631034255027771,False,False,26.0,0.6832008361816406,Ask for help,False,True
False,21,plant,21,0.4691714346408844,Ask for help,True,28,0.5775017142295837,False,False,21,0.5294109582901001,True,False,21.0,0.49929119646549225,Ask for help,True,True
False,30,toilet,28,0.442141056060791,Ask for help,False,30,0.6750264167785645,True,False,8,0.28442269563674927,False,False,,0.0,Ask for help,False,False
False,16,mantel,28,0.4791107177734375,Ask for help,False,28,0.3773939609527588,False,False,22,0.5268481373786926,False,False,28.0,0.42825233936309814,Ask for help,False,True
False,1,bathtub,26,0.31386423110961914,Ask for help,False,19,0.7974345684051514,False,False,19,0.8542903065681458,False,False,19.0,0.8258624374866486,Re-scan,False,True
False,25,sofa,29,0.6479234099388123,Ask for help,False,9,0.33214351534843445,False,False,0,0.3891962170600891,False,False,,0.0,Ask for help,False,False
False,28,table,8,0.6308382749557495,Ask for help,False,8,0.3748868703842163,False,False,8,0.40942469239234924,False,False,8.0,0.47171661257743835,Ask for help,False,True
False,19,person,21,0.6408069729804993,Ask for help,False,21,0.5917234420776367,False,False,29,0.2356724739074707,False,False,21.0,0.616265207529068,Ask for help,False,True
False,5,car,21,0.45016708970069885,Ask for help,False,21,0.7535301446914673,False,False,28,0.3318091630935669,False,False,21.0,0.6018486171960831,Ask for help,False,True
False,1,bathtub,28,0.8759770393371582,Re-scan,False,28,0.5718512535095215,False,False,2,0.49167728424072266,False,False,28.0,0.7239141464233398,Ask for help,False,True
False,14,guitar,22,0.33760663866996765,Ask for help,False,15,0.40718331933021545,False,False,14,0.4849422574043274,True,False,,0.0,Ask for help,False,False
False,20,piano,2,0.34596067667007446,Ask for help,False,28,0.45875900983810425,False,False,28,0.6062772274017334,False,False,28.0,0.5325181186199188,Ask for help,False,True
False,13,glass_box,29,0.6910917162895203,Ask for help,False,19,0.5400941967964172,False,False,28,0.5786486864089966,False,False,,0.0,Ask for help,False,False
False,25,sofa,30,0.667522132396698,Ask for help,False,28,0.35978132486343384,False,False,28,0.8097555041313171,False,False,28.0,0.5847684144973755,Ask for help,False,True
False,2,bed,8,0.34549930691719055,Ask for help,False,22,0.2929915189743042,False,False,28,0.5512703657150269,False,False,,0.0,Ask for help,False,False
False,28,table,26,0.3932371735572815,Ask for help,False,19,0.5138404965400696,False,False,28,0.939151406288147,True,True,,0.0,Ask for help,False,False
False,11,dresser,10,0.24491949379444122,Ask for help,False,15,0.4976779818534851,False,False,28,0.8495370745658875,False,False,,0.0,Ask for help,False,False
False,32,vase,28,0.6739712953567505,Ask for help,False,21,0.33450308442115784,False,False,29,0.635188102722168,False,False,,0.0,Ask for help,False,False
False,25,sofa,19,0.5709718465805054,Ask for help,False,28,0.48878684639930725,False,False,0,0.3429475426673889,False,False,,0.0,Ask for help,False,False
False,0,airplane,8,0.6588453054428101,Ask for help,False,8,0.37391191720962524,False,False,8,0.5854679942131042,False,False,8.0,0.5394084056218466,Ask for help,False,True
False,20,piano,28,0.7579201459884644,Ask for help,False,29,0.32586079835891724,False,False,9,0.26535019278526306,False,False,,0.0,Ask for help,False,False
False,13,glass_box,28,0.26621943712234497,Ask for help,False,22,0.3894113004207611,False,False,27,0.539648175239563,False,False,,0.0,Ask for help,False,False
False,29,tent,29,0.5783513188362122,Ask for help,True,19,0.5893111824989319,False,False,29,0.6656963229179382,True,False,29.0,0.6220238208770752,Ask for help,True,True
False,28,table,28,0.7373912334442139,Ask for help,True,8,0.5808322429656982,False,False,28,0.8556251525878906,True,False,28.0,0.7965081930160522,Re-scan,True,True
False,6,chair,6,0.8981205821037292,Grasp,True,8,0.7178701162338257,False,False,21,0.4883844256401062,False,False,,0.0,Ask for help,False,False
False,16,mantel,28,0.7652750611305237,Ask for help,False,10,0.4012579917907715,False,False,28,0.24889922142028809,False,False,28.0,0.5070871412754059,Ask for help,False,True
False,14,guitar,14,0.5544282793998718,Ask for help,True,22,0.3830510079860687,False,False,22,0.3900578022003174,False,False,22.0,0.38655440509319305,Ask for help,False,True
False,28,table,28,0.6667419672012329,Ask for help,True,8,0.5799092650413513,False,False,28,0.9636695981025696,True,True,28.0,0.8152057826519012,Re-scan,True,True
False,31,tv_stand,28,0.9924576878547668,Grasp,False,10,0.44685235619544983,False,False,28,0.9848438501358032,False,False,28.0,0.988650768995285,Grasp,False,True
False,23,range_hood,8,0.32581835985183716,Ask for help,False,28,0.9944008588790894,False,False,16,0.294878214597702,False,False,,0.0,Ask for help,False,False
False,23,range_hood,16,0.3395864963531494,Ask for help,False,10,0.5382779240608215,False,False,27,0.36280009150505066,False,False,,0.0,Ask for help,False,False
False,13,glass_box,22,0.485348641872406,Ask for help,False,29,0.3287959098815918,False,False,8,0.27211645245552063,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,19,0.5139378309249878,Ask for help,False,8,0.4542350172996521,False,False,8,0.39445096254348755,False,False,8.0,0.4243429899215698,Ask for help,False,True
False,20,piano,28,0.5280372500419617,Ask for help,False,16,0.24813444912433624,False,False,28,0.3097023069858551,False,False,28.0,0.4188697785139084,Ask for help,False,True
False,0,airplane,8,0.608028769493103,Ask for help,False,8,0.4899899959564209,False,False,8,0.758355438709259,False,False,8.0,0.618791401386261,Ask for help,False,True
False,25,sofa,19,0.5738549828529358,Ask for help,False,8,0.3869236409664154,False,False,29,0.3317400813102722,False,False,,0.0,Ask for help,False,False
False,18,night_stand,28,0.7800137400627136,Re-scan,False,28,0.7905325889587402,False,False,28,0.2942512631416321,False,False,28.0,0.6215991973876953,Ask for help,False,True
False,6,chair,6,0.4812881052494049,Ask for help,True,8,0.524829089641571,False,False,6,0.981894314289093,True,True,6.0,0.731591209769249,Ask for help,True,True
False,17,monitor,0,0.4708491861820221,Ask for help,False,0,0.5408628582954407,False,False,0,0.32499027252197266,False,False,0.0,0.4455674389998118,Ask for help,False,True
False,17,monitor,8,0.33742445707321167,Ask for help,False,28,0.9927179217338562,False,False,28,0.5541173219680786,False,False,28.0,0.7734176218509674,Ask for help,False,True
False,5,car,19,0.7438077926635742,Ask for help,False,29,0.964957058429718,False,False,19,0.7889596819877625,False,False,19.0,0.7663837373256683,Ask for help,False,True
False,32,vase,15,0.4869583249092102,Ask for help,False,21,0.277698278427124,False,False,32,0.2978094518184662,True,False,,0.0,Ask for help,False,False
False,14,guitar,8,0.9795503616333008,Grasp,False,8,0.8058689832687378,False,False,8,0.54825758934021,False,False,8.0,0.7778923114140829,Re-scan,False,True
False,30,toilet,19,0.38047903776168823,Ask for help,False,28,0.911675751209259,False,False,6,0.5293259024620056,False,False,,0.0,Ask for help,False,False
False,31,tv_stand,28,0.9598565101623535,Grasp,False,29,0.3287585377693176,False,False,6,0.4755905270576477,False,False,,0.0,Ask for help,False,False
False,6,chair,8,0.7993086576461792,Re-scan,False,6,0.7935962080955505,True,False,15,0.864234447479248,False,False,,0.0,Ask for help,False,False
False,7,cone,15,0.520749568939209,Ask for help,False,15,0.5898227095603943,False,False,22,0.47215136885643005,False,False,15.0,0.5552861392498016,Ask for help,False,True
False,14,guitar,14,0.3490150570869446,Ask for help,True,21,0.43118730187416077,False,False,8,0.6800478100776672,False,False,,0.0,Ask for help,False,False
False,16,mantel,22,0.38301873207092285,Ask for help,False,10,0.2895476222038269,False,False,8,0.48593562841415405,False,False,,0.0,Ask for help,False,False
False,28,table,28,0.8780403137207031,Grasp,True,29,0.40086451172828674,False,False,28,0.7140622735023499,True,False,28.0,0.7960512936115265,Re-scan,True,True
False,2,bed,28,0.9782084226608276,Grasp,False,28,0.7797552943229675,False,False,8,0.2544861435890198,False,False,28.0,0.8789818584918976,Grasp,False,True
False,5,car,28,0.4600827693939209,Ask for help,False,15,0.6271514296531677,False,False,29,0.7337247133255005,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,21,0.3258081078529358,Ask for help,False,8,0.5316153168678284,False,False,21,0.436137855052948,False,False,21.0,0.3809729814529419,Ask for help,False,True
False,25,sofa,19,0.5981242060661316,Ask for help,False,19,0.7607141733169556,False,False,21,0.4066174626350403,False,False,19.0,0.6794191896915436,Ask for help,False,True
False,13,glass_box,29,0.5494697690010071,Ask for help,False,19,0.3924354314804077,False,False,22,0.2850228548049927,False,False,,0.0,Ask for help,False,False
False,6,chair,28,0.7227205038070679,Ask for help,False,21,0.2832433581352234,False,False,6,0.6653866767883301,True,False,,0.0,Ask for help,False,False
False,2,bed,28,0.5537620186805725,Ask for help,False,26,0.41227859258651733,False,False,28,0.32225102186203003,False,False,28.0,0.43800652027130127,Ask for help,False,True
False,29,tent,15,0.4238312244415283,Ask for help,False,29,0.8210692405700684,True,False,21,0.32909053564071655,False,False,,0.0,Ask for help,False,False
False,25,sofa,26,0.22432208061218262,Ask for help,False,8,0.48297715187072754,False,False,28,0.8840801119804382,False,False,,0.0,Ask for help,False,False
False,17,monitor,28,0.7490869760513306,Ask for help,False,28,0.7809650301933289,False,False,19,0.6676419973373413,False,False,28.0,0.7650260031223297,Ask for help,False,True
False,21,plant,28,0.49618855118751526,Ask for help,False,28,0.3925328850746155,False,False,21,0.6963018774986267,True,False,28.0,0.44436071813106537,Ask for help,False,True
False,13,glass_box,28,0.6116951704025269,Ask for help,False,26,0.25945860147476196,False,False,28,0.8247868418693542,False,False,28.0,0.7182410061359406,Ask for help,False,True
False,28,table,22,0.27287590503692627,Ask for help,False,19,0.6255966424942017,False,False,8,0.5743471384048462,False,False,,0.0,Ask for help,False,False
False,23,range_hood,28,0.4829139709472656,Ask for help,False,6,0.8692720532417297,False,False,28,0.6689451336860657,False,False,28.0,0.5759295523166656,Ask for help,False,True
False,28,table,29,0.4503333568572998,Ask for help,False,28,0.651983380317688,True,False,8,0.44812455773353577,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,28,0.2795390486717224,Ask for help,False,27,0.7072161436080933,False,False,28,0.49106544256210327,False,False,28.0,0.38530224561691284,Ask for help,False,True
False,9,desk,21,0.31784459948539734,Ask for help,False,22,0.6268346905708313,False,False,28,0.4106806814670563,False,False,,0.0,Ask for help,False,False
False,21,plant,28,0.8184875249862671,Re-scan,False,28,0.3610753118991852,False,False,28,0.8377515077590942,False,False,28.0,0.6724381148815155,Ask for help,False,True
False,24,sink,29,0.8439773321151733,Re-scan,False,0,0.3930329382419586,False,False,29,0.3112976551055908,False,False,29.0,0.5776374936103821,Ask for help,False,True
False,24,sink,28,0.4674375653266907,Ask for help,False,26,0.3349434435367584,False,False,21,0.4284621775150299,False,False,,0.0,Ask for help,False,False
False,25,sofa,8,0.39402881264686584,Ask for help,False,19,0.713883101940155,False,False,28,0.9760991930961609,False,False,,0.0,Ask for help,False,False
False,9,desk,8,0.3520621657371521,Ask for help,False,29,0.759726881980896,False,False,28,0.8529366254806519,False,False,,0.0,Ask for help,False,False
False,17,monitor,19,0.3596348166465759,Ask for help,False,28,0.9066418409347534,False,False,29,0.2944428026676178,False,False,,0.0,Ask for help,False,False
False,12,flower_pot,21,0.8131712079048157,Re-scan,False,21,0.9166672825813293,False,False,28,0.7997039556503296,False,False,21.0,0.8649192452430725,Re-scan,False,True
False,29,tent,30,0.5482052564620972,Ask for help,False,28,0.8327773809432983,False,False,19,0.5086225867271423,False,False,,0.0,Ask for help,False,False
False,23,range_hood,27,0.6650642156600952,Ask for help,False,28,0.6946843266487122,False,False,15,0.45957475900650024,False,False,,0.0,Ask for help,False,False
False,32,vase,15,0.27318355441093445,Ask for help,False,27,0.5724861025810242,False,False,15,0.43178534507751465,False,False,15.0,0.35248444974422455,Ask for help,False,True
False,9,desk,26,0.34130859375,Ask for help,False,29,0.38058897852897644,False,False,19,0.7810664176940918,False,False,,0.0,Ask for help,False,False
False,31,tv_stand,28,0.490431547164917,Ask for help,False,21,0.36140644550323486,False,False,6,0.7803468704223633,False,False,,0.0,Ask for help,False,False
False,28,table,28,0.9317153692245483,Grasp,True,8,0.45988336205482483,False,False,22,0.4771532118320465,False,False,,0.0,Ask for help,False,False
False,22,radio,15,0.6613266468048096,Ask for help,False,10,0.781063437461853,False,False,21,0.5483211278915405,False,False,,0.0,Ask for help,False,False
False,28,table,28,0.9977323412895203,Grasp,True,8,0.8127551078796387,False,False,0,0.41743117570877075,False,False,,0.0,Ask for help,False,False
False,0,airplane,19,0.3771590292453766,Ask for help,False,8,0.42163214087486267,False,False,8,0.610102653503418,False,False,8.0,0.5158673971891403,Ask for help,False,True
False,30,toilet,28,0.5762187838554382,Ask for help,False,21,0.39618584513664246,False,False,28,0.8685951232910156,False,False,28.0,0.7224069535732269,Ask for help,False,True
False,23,range_hood,28,0.6765357255935669,Ask for help,False,28,0.9572874307632446,False,False,28,0.4771338403224945,False,False,28.0,0.7036523322264353,Ask for help,False,True
False,1,bathtub,0,0.2286110371351242,Ask for help,False,28,0.9282934069633484,False,False,21,0.3110077977180481,False,False,,0.0,Ask for help,False,False
False,17,monitor,21,0.23888912796974182,Ask for help,False,0,0.37940019369125366,False,False,0,0.5418186187744141,False,False,0.0,0.46060940623283386,Ask for help,False,True
False,26,stairs,15,0.6786631345748901,Ask for help,False,8,0.3774990737438202,False,False,8,0.2803313732147217,False,False,8.0,0.32891522347927094,Ask for help,False,True
False,18,night_stand,29,0.333392471075058,Ask for help,False,28,0.5644179582595825,False,False,29,0.3429034650325775,False,False,29.0,0.33814796805381775,Ask for help,False,True
False,9,desk,28,0.5978430509567261,Ask for help,False,8,0.49910515546798706,False,False,28,0.9903992414474487,False,False,28.0,0.7941211462020874,Re-scan,False,True
False,6,chair,26,0.3262460231781006,Ask for help,False,28,0.30867311358451843,False,False,21,0.6513406038284302,False,False,,0.0,Ask for help,False,False
False,18,night_stand,21,0.22950343787670135,Ask for help,False,28,0.5720592737197876,False,False,6,0.660443127155304,False,False,,0.0,Ask for help,False,False
False,11,dresser,19,0.40143561363220215,Ask for help,False,6,0.3229021430015564,False,False,8,0.3164514899253845,False,False,,0.0,Ask for help,False,False
False,33,wardrobe,10,0.47401005029678345,Ask for help,False,6,0.36456695199012756,False,False,10,0.43174657225608826,False,False,10.0,0.45287831127643585,Ask for help,False,True
False,4,bookshelf,3,0.5621005296707153,Ask for help,False,19,0.6895602941513062,False,False,3,0.7098265886306763,False,False,3.0,0.6359635591506958,Ask for help,False,True
False,18,night_stand,28,0.5630993247032166,Ask for help,False,29,0.8597148656845093,False,False,29,0.4715358316898346,False,False,29.0,0.6656253486871719,Ask for help,False,True
False,16,mantel,28,0.267872154712677,Ask for help,False,22,0.5387436747550964,False,False,8,0.4187679886817932,False,False,,0.0,Ask for help,False,False
False,13,glass_box,30,0.43851718306541443,Ask for help,False,29,0.3309694528579712,False,False,30,0.4188428819179535,False,False,30.0,0.42868003249168396,Ask for help,False,True
False,7,cone,15,0.387378990650177,Ask for help,False,21,0.41808801889419556,False,False,15,0.4634622037410736,False,False,15.0,0.4254205971956253,Ask for help,False,True
False,7,cone,7,0.5263082981109619,Ask for help,True,15,0.23020482063293457,False,False,7,0.8239299058914185,True,False,7.0,0.6751191020011902,Ask for help,True,True
False,25,sofa,2,0.5241112112998962,Ask for help,False,19,0.7183340191841125,False,False,28,0.954897403717041,False,False,,0.0,Ask for help,False,False
False,30,toilet,6,0.4297351837158203,Ask for help,False,26,0.21979618072509766,False,False,29,0.40481916069984436,False,False,,0.0,Ask for help,False,False
False,25,sofa,19,0.5372770428657532,Ask for help,False,28,0.4261844754219055,False,False,8,0.37928614020347595,False,False,,0.0,Ask for help,False,False
False,2,bed,29,0.35859817266464233,Ask for help,False,6,0.6361187696456909,False,False,6,0.699262261390686,False,False,6.0,0.6676905155181885,Ask for help,False,True
False,16,mantel,8,0.5550580024719238,Ask for help,False,22,0.3731082081794739,False,False,28,0.47951769828796387,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,3,0.7373296022415161,Ask for help,False,16,0.9164704084396362,False,False,16,0.26359179615974426,False,False,16.0,0.5900311022996902,Ask for help,False,True
False,2,bed,28,0.35480445623397827,Ask for help,False,28,0.6439121961593628,False,False,19,0.6542567610740662,False,False,28.0,0.49935832619667053,Ask for help,False,True
False,13,glass_box,29,0.42825037240982056,Ask for help,False,29,0.6399673819541931,False,False,28,0.4084579050540924,False,False,29.0,0.5341088771820068,Ask for help,False,True
False,33,wardrobe,29,0.4271678924560547,Ask for help,False,15,0.49082309007644653,False,False,27,0.7730109095573425,False,False,,0.0,Ask for help,False,False
False,9,desk,9,0.8725388646125793,Re-scan,True,8,0.671815812587738,False,False,9,0.7856220602989197,True,False,9.0,0.8290804624557495,Re-scan,True,True
False,14,guitar,22,0.3435465097427368,Ask for help,False,14,0.5121256113052368,True,False,8,0.6010011434555054,False,False,,0.0,Ask for help,False,False
False,9,desk,8,0.4933110773563385,Ask for help,False,21,0.3820429742336273,False,False,26,0.4424252510070801,False,False,,0.0,Ask for help,False,False
